entity_id,entity_type,canonical_name,original_name,source_doc_id,method,confidence,evidence
DoiTuongApDung_to_chuc_tin_dung,DoiTuongApDung,Tổ chức tín dụng,Tổ chức tín dụng,168220,rules_fallback,0.9,"NGÂN HÀNG NHÀ NƯỚC
VIỆT NAM
---------
CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM
Độc lập - Tự do - Hạnh phúc
----------------------------
Số: 27 /2024/TT-NHNN
Hà Nội, ngày 28 tháng 6 năm 2024
THÔNG TƯ
Quy định về ngân hàng hợp tác xã, việc trích nộp, quản lý và sử dụng Quỹ
bảo đảm an toàn hệ thống quỹ tín dụng nhân dân
Căn cứ Luật Ngân hàng Nhà nước Việt Nam ngày 16 tháng 6 năm 2010;
Căn cứ Luật Các tổ chức tín dụng ngày 18 tháng 01 năm 2024;
Căn cứ Luật Hợp tác xã ngày 20 tháng 6 năm 2023;
Căn cứ Nghị định số 102/2022/NĐ-CP ngày 12 tháng 12 năm 2022 của Chính phủ quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Ngân hàng Nhà nước Việt Nam;
Theo đề nghị của Chánh Thanh tra, giám sát ngân hàng;
Thống đốc Ngân hàng Nhà nước Việt Nam ban hành Thông tư quy định về ngân hàng hợp tác xã, việc trích nộp, quản lý và sử dụng Quỹ bảo đảm an toàn hệ thống quỹ tín dụng nhân dân."
DoiTuongApDung_to_chuc_tin_dung,DoiTuongApDung,Tổ chức tín dụng,Tổ chức tín dụng,133858,rules_fallback,0.9,"Công tác kiểm toán nội bộ của tổ chức tín dụng thực hiện theo Luật các tổ chức tín dụng, các văn bản hướng dẫn Luật và các văn bản hướng dẫn do Ngân hàng Nhà nước ban hành."
DoiTuongApDung_to_chuc_tin_dung,DoiTuongApDung,Tổ chức tín dụng,Tổ chức tín dụng,95652,rules_fallback,0.9,"CHÍNH PHỦ
CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM
Độc lập – Tự do – Hạnh phúc
Số:
135
/2015/NĐ-CP
Hà Nội, ngày 31 tháng 12 năm 2015
NGHỊ ĐỊNH
Q
uy định về đầu tư gián tiếp ra nước ngoài
_____________
Căn cứ Luật Tổ chức Chính phủ ngày 25 tháng 12 năm 2001
;
Căn cứ Luật Đầu tư ngày 26 tháng 11
năm 201
4;
Căn cứ Luật Ngân hàng Nhà nước Việt Nam ngày 16 tháng 6 năm 2010;
Căn cứ Luật Các tổ chức tín dụng ngày 16 tháng 6 năm 2010;
Căn cứ Luật Chứng khoán ngày 29 tháng 6 năm 2006 và Luật sửa đổ
i, bổ sung một số điề
u của Luật Chứng khoán ngày 24 tháng 11 năm 2010;
Căn cứ Luật Ki
nh doanh bảo hiểm ngày 09 tháng 12 năm 2000 và Luật sửa đổ
i, bổ
sung một số
điề
u của Luật Kinh doanh bảo hiể
m ngày 24 tháng 11 năm 2010;
Căn cứ Pháp l
ệnh Ngoại hối ngày 13 tháng 12 năm 2005 và Pháp l
ệnh sửa đổi, bổ sung một số
điều của Pháp lệnh Ngoại hố
i ngày 18 tháng 3 năm 2013;
Theo đề nghị của Thố
ng đốc Ngân hàng Nhà nước Việt Nam,
Chính phủ ban hành Nghị định quy định về đầu tư giá
n tiếp ra nước ngoài."
DoiTuongApDung_chi_nhanh_ngan_hang_nuoc_ngoai,DoiTuongApDung,Chi nhánh ngân hàng nước ngoài,Chi nhánh ngân hàng nước ngoài,f69936f0-6937-11f1-a48d-29bc6b0fd706,rules_fallback,0.9,"Tổ chức quy định tại khoản 1 Điều này bao gồm:
a) Công ty đại chúng;
b) Doanh nghiệp nhà nước, công ty trách nhiệm hữu hạn một thành viên do doanh nghiệp nhà nước nắm giữ 100% vốn điều lệ, đơn vị sự nghiệp công lập cổ phần hóa dưới hình thức chào bán chứng khoán ra công chúng;
c) Tổ chức phát hành;
d) Tổ chức niêm yết, tổ chức đăng ký giao dịch; tổ chức tư vấn niêm yết, đăng ký giao dịch;
đ) Tổ chức kiểm toán được chấp thuận;
e) Tổ chức tư vấn chào bán, phát hành, tổ chức bảo lãnh phát hành; tổ chức đấu thầu, đại lý phát hành;
g) Công ty chứng khoán, công ty quản lý quỹ đầu tư chứng khoán, chi nhánh, văn phòng đại diện công ty chứng khoán, công ty quản lý quỹ nước ngoài tại Việt Nam, công ty đầu tư chứng khoán;
h)
[4]
Sở giao dịch chứng khoán Việt Nam và công ty con; Tổng công ty lưu ký và bù trừ chứng khoán Việt Nam và công ty con;
i) Cổ đông, nhà đầu tư là tổ chức;
k) Ngân hàng thương mại, chi nhánh ngân hàng nước ngoài tại Việt Nam thực hiện hoạt động lưu ký, bù trừ, thanh toán giao dịch chứng khoán, ngân hàng giám sát;
l) Tổ chức xã hội - nghề nghiệp về chứng khoán;
m) Các tổ chức khác hoạt động trên thị trường chứng khoán hoặc có liên quan đến hoạt động về chứng khoán và thị trường chứng khoán."
DoiTuongApDung_cong_ty_quan_ly_quy,DoiTuongApDung,Công ty quản lý quỹ,Công ty quản lý quỹ,f69936f0-6937-11f1-a48d-29bc6b0fd706,rules_fallback,0.9,"Vi phạm hành chính trong lĩnh vực chứng khoán và thị trường chứng khoán quy định tại Nghị định này bao gồm:
a) Vi phạm quy định về chào bán, phát hành chứng khoán riêng lẻ;
b) Vi phạm quy định về chào bán chứng khoán ra công chúng tại Việt Nam;
c) Vi phạm quy định về phát hành trái phiếu ra thị trường quốc tế, chào bán chứng khoán tại nước ngoài và phát hành chứng khoán mới làm cơ sở chào bán chứng chỉ lưu ký chứng khoán tại nước ngoài hoặc hỗ trợ phát hành chứng chỉ lưu ký chứng khoán tại nước ngoài trên cơ sở cổ phiếu đã phát hành tại Việt Nam;
d) Vi phạm quy định phát hành thêm cổ phiếu;
đ) Vi phạm quy định về công ty đại chúng;
e) Vi phạm quy định về chào mua công khai;
g) Vi phạm quy định về niêm yết chứng khoán, đăng ký giao dịch chứng khoán;
h) Vi phạm quy định về tổ chức thị trường giao dịch chứng khoán;
i) Vi phạm quy định về kinh doanh chứng khoán và hành nghề chứng khoán; vi phạm quy định về giao dịch chứng khoán;
k) Vi phạm quy định về đăng ký, lưu ký, bù trừ và thanh toán chứng khoán, ngân hàng giám sát, ngân hàng lưu ký;
l) Vi phạm quy định công bố thông tin và báo cáo; vi phạm quy định về kiểm toán công ty đại chúng, tổ chức niêm yết, tổ chức thực hiện chào bán chứng khoán ra công chúng, công ty chứng khoán, công ty đầu tư chứng khoán, quỹ và công ty quản lý quỹ đầu tư chứng khoán;
m) Vi phạm quy định về phòng, chống rửa tiền và phòng, chống khủng bố trong lĩnh vực chứng khoán và thị trường chứng khoán;
n) Vi phạm quy định về thanh tra, kiểm tra của cơ quan nhà nước có thẩm quyền;
o) Các vi phạm khác trong lĩnh vực chứng khoán và thị trường chứng khoán được quy định tại Nghị định này."
DoiTuongApDung_cong_ty_chung_khoan,DoiTuongApDung,Công ty chứng khoán,Công ty chứng khoán,f69936f0-6937-11f1-a48d-29bc6b0fd706,rules_fallback,0.9,"Vi phạm hành chính trong lĩnh vực chứng khoán và thị trường chứng khoán quy định tại Nghị định này bao gồm:
a) Vi phạm quy định về chào bán, phát hành chứng khoán riêng lẻ;
b) Vi phạm quy định về chào bán chứng khoán ra công chúng tại Việt Nam;
c) Vi phạm quy định về phát hành trái phiếu ra thị trường quốc tế, chào bán chứng khoán tại nước ngoài và phát hành chứng khoán mới làm cơ sở chào bán chứng chỉ lưu ký chứng khoán tại nước ngoài hoặc hỗ trợ phát hành chứng chỉ lưu ký chứng khoán tại nước ngoài trên cơ sở cổ phiếu đã phát hành tại Việt Nam;
d) Vi phạm quy định phát hành thêm cổ phiếu;
đ) Vi phạm quy định về công ty đại chúng;
e) Vi phạm quy định về chào mua công khai;
g) Vi phạm quy định về niêm yết chứng khoán, đăng ký giao dịch chứng khoán;
h) Vi phạm quy định về tổ chức thị trường giao dịch chứng khoán;
i) Vi phạm quy định về kinh doanh chứng khoán và hành nghề chứng khoán; vi phạm quy định về giao dịch chứng khoán;
k) Vi phạm quy định về đăng ký, lưu ký, bù trừ và thanh toán chứng khoán, ngân hàng giám sát, ngân hàng lưu ký;
l) Vi phạm quy định công bố thông tin và báo cáo; vi phạm quy định về kiểm toán công ty đại chúng, tổ chức niêm yết, tổ chức thực hiện chào bán chứng khoán ra công chúng, công ty chứng khoán, công ty đầu tư chứng khoán, quỹ và công ty quản lý quỹ đầu tư chứng khoán;
m) Vi phạm quy định về phòng, chống rửa tiền và phòng, chống khủng bố trong lĩnh vực chứng khoán và thị trường chứng khoán;
n) Vi phạm quy định về thanh tra, kiểm tra của cơ quan nhà nước có thẩm quyền;
o) Các vi phạm khác trong lĩnh vực chứng khoán và thị trường chứng khoán được quy định tại Nghị định này."
LinhVuc_quan_ly_ngoai_hoi,LinhVuc,Quản lý ngoại hối,Quản lý ngoại hối,f69936f0-6937-11f1-a48d-29bc6b0fd706,rules_fallback,0.9,Chứa từ khóa 'ngoại hối'
DoiTuongApDung_to_chuc_tin_dung,DoiTuongApDung,Tổ chức tín dụng,Tổ chức tín dụng,168859,rules_fallback,0.9,"NGÂN HÀNG NHÀ NƯỚC
VIỆT NAM
CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM
Độc lập – Tự do – Hạnh phúc
Số: 29/2024/TT-NHNN
Hà Nội, ngày 28 tháng 6 năm 2024
THÔNG TƯ
Quy định về quỹ tín dụng nhân dân
Căn cứ Luật Ngân hàng Nhà nước Việt Nam ngày 16 tháng 6 năm 2010;
Căn cứ Luật Các tổ chức tín dụng ngày 18 tháng 01 năm 2024;
Căn cứ Luật Hợp tác xã ngày 17 tháng 6 năm 2023;
Căn cứ Nghị định số 102/2022/NĐ-CP ngày 12 tháng 12 năm 2022 của Chính phủ quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Ngân hàng Nhà nước Việt Nam;
Theo đề nghị của Chánh Thanh tra, giám sát ngân hàng;
Thống đốc Ngân hàng Nhà nước Việt Nam ban hành Thông tư quy định về quỹ tín dụng nhân dân."
DoiTuongApDung_to_chuc_tin_dung,DoiTuongApDung,Tổ chức tín dụng,Tổ chức tín dụng,186482,rules_fallback,0.9,"NGÂN HÀNG NHÀ NƯỚC
VIỆT NAM
-------
CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM
Độc lập - Tự do - Hạnh phúc
---------------
Số: 69/2025/TT-NHNN
Hà Nội, ngày 31 tháng 12 năm 2025
THÔNG TƯ
Sửa đổi, bổ sung một số điều của một số Thông tư của Thống đốc
Ngân hàng Nhà nước Việt Nam trong lĩnh vực quản lý, giám sát ngân hàng
liên quan đến cắt giảm điều kiện kinh doanh,
đơn giản hóa thủ tục hành chính
Căn cứ Luật Ngân hàng Nhà nước Việt Nam số 46/2010/QH12;
Căn cứ Luật Các tổ chức tín dụng số 32/2024/QH15 được sửa đổi, bổ sung bởi Luật số 96/2025/QH15;
Căn cứ Nghị định số 26/2025/NĐ-CP của Chính phủ quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Ngân hàng Nhà nước Việt Nam;
Theo đề nghị của Cục trưởng Cục An toàn hệ thống các tổ chức tín dụng;
Thống đốc Ngân hàng Nhà nước Việt Nam ban hành Thông tư sửa đổi, bổ sung một số điều của một số Thông tư của Thống đốc Ngân hàng Nhà nước Việt Nam trong lĩnh vực quản lý, giám sát ngân hàng liên quan đến cắt giảm điều kiện kinh doanh, đơn giản hóa thủ tục hành chính."
DoiTuongApDung_van_phong_ai_dien_to_chuc_tin_dung_,DoiTuongApDung,Văn phòng đại diện tổ chức tín dụng nước ngoài,Văn phòng đại diện tổ chức tín dụng nước ngoài,173695,rules_fallback,0.9,"NGÂN HÀNG NHÀ NƯỚC
VIỆT NAM
CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM
Độc lập – Tự do – Hạnh phúc
Số: 56/2024/TT-NHNN
Hà Nội, ngày 24 tháng 12 năm 2024
THÔNG TƯ
Quy định
hồ sơ, thủ tục
cấp Giấy phép
lần đầu
của ngân hàng thương mại,
chi nhánh ngân hàng nước ngoài
,
văn phòng đại diện nước ngoài
_________________________
Căn cứ Luật Ngân hàng Nhà nước Việt Nam ngày 16 tháng 6 năm 2010;
Căn cứ Luật Các tổ chức tín dụng ngày 18 tháng 01 năm 2024;
Căn cứ Nghị định số
102/2022/NĐ-CP
ngày 12 tháng 12 năm 2022 của Chính phủ quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Ngân hàng Nhà nước Việt Nam;
Căn cứ
Nghị định
số 162/NĐ-CP ngày 20 tháng 12 năm 2024 của Chính phủ
quy định điều kiện cấp Giấy phép đối với quỹ tín dụng nhân dân, tổ chức tài chính vi mô và điều kiện đối với chủ sở hữu của
tổ chức tín dụng
là công ty trách nhiệm hữu hạn một thành viên, cổ đông sáng lập, thành viên sáng lập;
Theo đề nghị của Chánh Thanh tra, giám sát ngân hàng;
Thống đốc Ngân hàng Nhà nước Việt Nam ban hành Thông tư quy định
hồ sơ, thủ tục
cấp Giấy phép
lần đầu
của ngân hàng thương mại, chi nhánh ngân hàng nước ngoài, văn phòng đại diện nước
ngoài
."
DoiTuongApDung_to_chuc_tin_dung,DoiTuongApDung,Tổ chức tín dụng,Tổ chức tín dụng,173695,rules_fallback,0.9,"NGÂN HÀNG NHÀ NƯỚC
VIỆT NAM
CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM
Độc lập – Tự do – Hạnh phúc
Số: 56/2024/TT-NHNN
Hà Nội, ngày 24 tháng 12 năm 2024
THÔNG TƯ
Quy định
hồ sơ, thủ tục
cấp Giấy phép
lần đầu
của ngân hàng thương mại,
chi nhánh ngân hàng nước ngoài
,
văn phòng đại diện nước ngoài
_________________________
Căn cứ Luật Ngân hàng Nhà nước Việt Nam ngày 16 tháng 6 năm 2010;
Căn cứ Luật Các tổ chức tín dụng ngày 18 tháng 01 năm 2024;
Căn cứ Nghị định số
102/2022/NĐ-CP
ngày 12 tháng 12 năm 2022 của Chính phủ quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Ngân hàng Nhà nước Việt Nam;
Căn cứ
Nghị định
số 162/NĐ-CP ngày 20 tháng 12 năm 2024 của Chính phủ
quy định điều kiện cấp Giấy phép đối với quỹ tín dụng nhân dân, tổ chức tài chính vi mô và điều kiện đối với chủ sở hữu của
tổ chức tín dụng
là công ty trách nhiệm hữu hạn một thành viên, cổ đông sáng lập, thành viên sáng lập;
Theo đề nghị của Chánh Thanh tra, giám sát ngân hàng;
Thống đốc Ngân hàng Nhà nước Việt Nam ban hành Thông tư quy định
hồ sơ, thủ tục
cấp Giấy phép
lần đầu
của ngân hàng thương mại, chi nhánh ngân hàng nước ngoài, văn phòng đại diện nước
ngoài
."
DoiTuongApDung_chi_nhanh_ngan_hang_nuoc_ngoai,DoiTuongApDung,Chi nhánh ngân hàng nước ngoài,Chi nhánh ngân hàng nước ngoài,44209,rules_fallback,0.9,"NGÂN HÀNG NHÀ NƯỚC
VIỆT NAM
-------
CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM
Độc lập - Tự do - Hạnh phúc
---------------
Số: 01/2014/TT-NHNN
Hà Nội, ngày 06 tháng 01 năm 2014
THÔNG TƯ
Quy định về giao nhận, bảo quản, vận chuyển
tiền mặt, tài sản quý, giấy tờ có giá
Căn cứ
Luật Ngân hàng Nhà nước Việt Nam số 46/2010/QH12 ngày 16 tháng 6 năm 2010;
Căn cứ
Luật Các tổ chức tín dụng số 47/2010/QH12 ngày 16 tháng 6 năm 2010;
Căn cứ Nghị định số
156/2013/NĐ-CP ngày 11 tháng 11 năm 2013 của Chính phủ quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Ngân hàng Nhà nước Việt Nam;
Căn cứ Nghị định số
40/2012/NĐ-CP ngày 02 tháng 5 năm 2012 của Chính phủ về nghiệp vụ phát hành tiền; bảo quản, vận chuyển tài sản quý và giấy tờ có giá trong hệ thống Ngân hàng Nhà nước, tổ chức tín dụng và chi nhánh ngân hàng nước ngoài;
Theo đề nghị của Cục trưởng Cục Phát hành và Kho quỹ;
Thống đốc Ngân hàng Nhà nước Việt Nam ban hành Thông tư quy định về giao nhận, bảo quản, vận chuyển tiền mặt, tài sản quý, giấy tờ có giá."
DoiTuongApDung_ngan_hang_thuong_mai,DoiTuongApDung,Ngân hàng thương mại,Ngân hàng thương mại,117310,rules_fallback,0.9,"Đối tượng áp dụng gồm:
a) Ngân hàng: Ngân hàng thương mại nhà nước, ngân hàng thương mại cổ phần, ngân hàng liên doanh, ngân hàng 100% vốn nước ngoài;
b) Chi nhánh ngân hàng nước ngoài."
DoiTuongApDung_to_chuc_tin_dung,DoiTuongApDung,Tổ chức tín dụng,Tổ chức tín dụng,117310,rules_fallback,0.9,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM
CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM
Độc lập – Tự do – Hạnh phúc
Số: 41/2016/TT-NHNN
Hà Nội, Ngày 30 tháng 12 năm 2016
THÔNG TƯ
Quy định tỷ lệ an toàn vốn đối với
ngân hàng, chi nhánh ngân hàng nước ngoài
Căn cứ Luật Ngân hàng Nhà nước Việt Nam số
46/2010/QH12
ngày 16 tháng 6 năm 2010;
Căn cứ Luật các tổ chức tín dụng số
47/2010/QH12
ngày 16 tháng 6 năm 2010;
Căn cứ Nghị định số
156/2013/NĐ-CP
ngày 11 tháng 11 năm 2013 của Chính phủ quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Ngân hàng Nhà nước Việt Nam;
Theo đề nghị của Chánh Thanh tra, giám sát ngân hàng;
Thống đốc Ngân hàng Nhà nước Việt Nam (sau đây gọi là Ngân hàng Nhà nước) ban hành Thông tư quy định tỷ lệ an toàn vốn đối với ngân hàng, chi nhánh ngân hàng nước ngoài."
DoiTuongApDung_quy_tin_dung_nhan_dan,DoiTuongApDung,Quỹ tín dụng nhân dân,Quỹ tín dụng nhân dân,6e689cd0-6f81-11f1-94d6-fd5d6d5ff793,rules_fallback,0.9,"Căn cứ Luật Ngân hàng Nhà nước Việt Nam ngày 16 tháng 6 năm 2010;
Căn cứ Luật Các tổ chức tín dụng ngày 18 tháng 01 năm 2024;
Căn cứ Nghị định số 102/2022/NĐ-CP ngày 12 tháng 12 năm 2022 của Chính phủ quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Ngân hàng Nhà nước Việt Nam;
Căn cứ Nghị định số 162/NĐ-CP ngày 20 tháng 12 năm 2024 của Chính phủ quy định điều kiện cấp Giấy phép đối với quỹ tín dụng nhân dân, tổ chức tài chính vi mô và điều kiện đối với chủ sở hữu của tổ chức tín dụng là công ty trách nhiệm hữu hạn một thành viên, cổ đông sáng lập, thành viên sáng lập;
Theo đề nghị của Chánh Thanh tra, giám sát ngân hàng;
Thống đốc Ngân hàng Nhà nước Việt Nam ban hành Thông tư quy định hồ sơ, thủ tục cấp Giấy phép lần đầu của ngân hàng thương mại, chi nhánh ngân hàng nước ngoài, văn phòng đại diện nước ngoài
,
."
DoiTuongApDung_to_chuc_tin_dung,DoiTuongApDung,Tổ chức tín dụng,Tổ chức tín dụng,6e689cd0-6f81-11f1-94d6-fd5d6d5ff793,rules_fallback,0.9,"Thông tư số 12/2025/TT-NHNN ngày 30 tháng 6 năm 2025 của Thống đốc Ngân hàng Nhà nước Việt Nam sửa đổi, bổ sung một số điều của các Thông tư quy định hồ sơ, thủ tục cấp Giấy phép lần đầu của ngân hàng thương mại, chi nhánh ngân hàng nước ngoài, văn phòng đại diện nước ngoài, tổ chức tín dụng phi ngân hàng, có hiệu lực từ ngày 14 tháng 8 năm 2025."
DoiTuongApDung_ngan_hang_hop_tac_xa,DoiTuongApDung,Ngân hàng hợp tác xã,Ngân hàng hợp tác xã,186888,rules_fallback,0.9,"Tổ chức tín dụng là hợp tác xã bao gồm ngân hàng hợp tác xã, quỹ tín dụng nhân dân."
DoiTuongApDung_to_chuc_tin_dung,DoiTuongApDung,Tổ chức tín dụng,Tổ chức tín dụng,174218,rules_fallback,0.9,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM
CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM
Độc lập – Tự do – Hạnh phúc
Số: 62/2024/TT-NHNN
Hà Nội, ngày 31 tháng 12 năm 2024
THÔNG TƯ
Quy định điều kiện, hồ sơ, thủ tục chấp thuận việc tổ chức lại
ngân hàng thương mại, tổ chức tín dụng phi ngân hàng
Căn cứ Luật Ngân hàng Nhà nước Việt Nam ngày 16 tháng 6 năm 2010;
Căn cứ Luật Các tổ chức tín dụng ngày 18 tháng 01 năm 2024;
Căn cứ Luật Doanh nghiệp ngày 17 tháng 06 năm 2020;
Căn cứ Luật Cạnh tranh ngày 12 tháng 6 năm 2018;
Căn cứ Nghị định số
102/2022/NĐ-CP
ngày 12 tháng 12 năm 2022 của Chính phủ quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Ngân hàng Nhà nước Việt Nam;
Theo đề nghị của Chánh Thanh tra, giám sát ngân hàng;
Thống đốc Ngân hàng Nhà nước Việt Nam ban hành Thông tư quy định điều kiện, hồ sơ, thủ tục chấp thuận việc tổ chức lại ngân hàng thương mại, tổ chức tín dụng phi ngân hàng."
DoiTuongApDung_to_chuc_tin_dung,DoiTuongApDung,Tổ chức tín dụng,Tổ chức tín dụng,186888,rules_fallback,0.9,"Document Content
NGÂN HÀNG NHÀ NƯỚC
VIỆT NAM
_________
Số: 62/2025/TT-NHNN
CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM
Độc lập - Tự do - Hạnh phúc
________________________
Hà Nội, ngày 31 tháng 12 năm 2025
THÔNG TƯ
Quy định về hệ thống kiểm soát nội bộ của tổ chức tín dụng là hợp tác xã,
tổ chức tài chính vi mô
Căn cứ Luật Ngân hàng Nhà nước Việt Nam số 46/2010/QH12;
Căn cứ Luật Các tổ chức tín dụng số 32/2024/QH15 được sửa đổi, bổ sung bởi Luật số 96/2025/QH15;
Căn cứ Nghị định số 26/2025/NĐ-CP của Chính phủ quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Ngân hàng Nhà nước Việt Nam;
Theo đề nghị của Cục trưởng Cục An toàn hệ thống các tổ chức tín dụng;
Thống đốc Ngân hàng Nhà nước Việt Nam ban hành Thông tư quy định về hệ thống kiểm soát nội bộ của tổ chức tín dụng là hợp tác xã, tổ chức tài chính vi mô."
DoiTuongApDung_ngan_hang_thuong_mai,DoiTuongApDung,Ngân hàng thương mại,Ngân hàng thương mại,174218,rules_fallback,0.9,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM
CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM
Độc lập – Tự do – Hạnh phúc
Số: 62/2024/TT-NHNN
Hà Nội, ngày 31 tháng 12 năm 2024
THÔNG TƯ
Quy định điều kiện, hồ sơ, thủ tục chấp thuận việc tổ chức lại
ngân hàng thương mại, tổ chức tín dụng phi ngân hàng
Căn cứ Luật Ngân hàng Nhà nước Việt Nam ngày 16 tháng 6 năm 2010;
Căn cứ Luật Các tổ chức tín dụng ngày 18 tháng 01 năm 2024;
Căn cứ Luật Doanh nghiệp ngày 17 tháng 06 năm 2020;
Căn cứ Luật Cạnh tranh ngày 12 tháng 6 năm 2018;
Căn cứ Nghị định số
102/2022/NĐ-CP
ngày 12 tháng 12 năm 2022 của Chính phủ quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Ngân hàng Nhà nước Việt Nam;
Theo đề nghị của Chánh Thanh tra, giám sát ngân hàng;
Thống đốc Ngân hàng Nhà nước Việt Nam ban hành Thông tư quy định điều kiện, hồ sơ, thủ tục chấp thuận việc tổ chức lại ngân hàng thương mại, tổ chức tín dụng phi ngân hàng."
DoiTuongApDung_quy_tin_dung_nhan_dan,DoiTuongApDung,Quỹ tín dụng nhân dân,Quỹ tín dụng nhân dân,173695,rules_fallback,0.9,"NGÂN HÀNG NHÀ NƯỚC
VIỆT NAM
CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM
Độc lập – Tự do – Hạnh phúc
Số: 56/2024/TT-NHNN
Hà Nội, ngày 24 tháng 12 năm 2024
THÔNG TƯ
Quy định
hồ sơ, thủ tục
cấp Giấy phép
lần đầu
của ngân hàng thương mại,
chi nhánh ngân hàng nước ngoài
,
văn phòng đại diện nước ngoài
_________________________
Căn cứ Luật Ngân hàng Nhà nước Việt Nam ngày 16 tháng 6 năm 2010;
Căn cứ Luật Các tổ chức tín dụng ngày 18 tháng 01 năm 2024;
Căn cứ Nghị định số
102/2022/NĐ-CP
ngày 12 tháng 12 năm 2022 của Chính phủ quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Ngân hàng Nhà nước Việt Nam;
Căn cứ
Nghị định
số 162/NĐ-CP ngày 20 tháng 12 năm 2024 của Chính phủ
quy định điều kiện cấp Giấy phép đối với quỹ tín dụng nhân dân, tổ chức tài chính vi mô và điều kiện đối với chủ sở hữu của
tổ chức tín dụng
là công ty trách nhiệm hữu hạn một thành viên, cổ đông sáng lập, thành viên sáng lập;
Theo đề nghị của Chánh Thanh tra, giám sát ngân hàng;
Thống đốc Ngân hàng Nhà nước Việt Nam ban hành Thông tư quy định
hồ sơ, thủ tục
cấp Giấy phép
lần đầu
của ngân hàng thương mại, chi nhánh ngân hàng nước ngoài, văn phòng đại diện nước
ngoài
."
DoiTuongApDung_chi_nhanh_ngan_hang_nuoc_ngoai,DoiTuongApDung,Chi nhánh ngân hàng nước ngoài,Chi nhánh ngân hàng nước ngoài,173695,rules_fallback,0.9,"NGÂN HÀNG NHÀ NƯỚC
VIỆT NAM
CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM
Độc lập – Tự do – Hạnh phúc
Số: 56/2024/TT-NHNN
Hà Nội, ngày 24 tháng 12 năm 2024
THÔNG TƯ
Quy định
hồ sơ, thủ tục
cấp Giấy phép
lần đầu
của ngân hàng thương mại,
chi nhánh ngân hàng nước ngoài
,
văn phòng đại diện nước ngoài
_________________________
Căn cứ Luật Ngân hàng Nhà nước Việt Nam ngày 16 tháng 6 năm 2010;
Căn cứ Luật Các tổ chức tín dụng ngày 18 tháng 01 năm 2024;
Căn cứ Nghị định số
102/2022/NĐ-CP
ngày 12 tháng 12 năm 2022 của Chính phủ quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Ngân hàng Nhà nước Việt Nam;
Căn cứ
Nghị định
số 162/NĐ-CP ngày 20 tháng 12 năm 2024 của Chính phủ
quy định điều kiện cấp Giấy phép đối với quỹ tín dụng nhân dân, tổ chức tài chính vi mô và điều kiện đối với chủ sở hữu của
tổ chức tín dụng
là công ty trách nhiệm hữu hạn một thành viên, cổ đông sáng lập, thành viên sáng lập;
Theo đề nghị của Chánh Thanh tra, giám sát ngân hàng;
Thống đốc Ngân hàng Nhà nước Việt Nam ban hành Thông tư quy định
hồ sơ, thủ tục
cấp Giấy phép
lần đầu
của ngân hàng thương mại, chi nhánh ngân hàng nước ngoài, văn phòng đại diện nước
ngoài
."
DoiTuongApDung_chi_nhanh_ngan_hang_nuoc_ngoai,DoiTuongApDung,Chi nhánh ngân hàng nước ngoài,Chi nhánh ngân hàng nước ngoài,186482,rules_fallback,0.9,"Công ty Quản lý tài sản phát hành trái phiếu, trái phiếu đặc biệt để thanh toán cho các tổ chức tín dụng, chi nhánh ngân hàng nước ngoài bán nợ khi mua nợ xấu của các tổ chức tín dụng, chi nhánh ngân hàng nước ngoài."
